1.000000000000000000e+00,4.950000000000000000e+01,6.840499999999999545e+02
2.000000000000000000e+00,5.490714285714285836e+01,8.283699489795918680e+02
3.000000000000000000e+00,3.496249999999999858e+01,1.415161093749999736e+03
4.000000000000000000e+00,8.599599999999999511e+01,2.734003983999999946e+03
5.000000000000000000e+00,7.067826086956522147e+01,1.887748657844990703e+03
6.000000000000000000e+00,2.239999999999999858e+01,4.930400000000000773e+02
7.000000000000000000e+00,9.105159705159705652e+01,3.845386526933455116e+03
8.000000000000000000e+00,5.275000000000000000e+01,7.336875000000000000e+02
9.000000000000000000e+00,6.266315789473684106e+01,1.201254958448753541e+03
1.000000000000000000e+01,3.460000000000000142e+01,5.266399999999999864e+02
1.100000000000000000e+01,1.116062500000000028e+02,5.517670853794643335e+03
1.200000000000000000e+01,9.420000000000000284e+01,2.650390769230769365e+03
1.300000000000000000e+01,4.913535353535353778e+01,6.322988511376389624e+02
1.400000000000000000e+01,7.696279069767442138e+01,2.414984661979448902e+03
1.500000000000000000e+01,6.544421052631578561e+01,1.836187940166205181e+03
1.600000000000000000e+01,1.181487179487179446e+02,5.449347113740959685e+03
1.700000000000000000e+01,4.660000000000000142e+01,5.540399999999999636e+02
1.800000000000000000e+01,7.604545454545454675e+01,2.542952479338843204e+03
1.900000000000000000e+01,5.122500000000000142e+01,9.519886607142859702e+02
2.000000000000000000e+01,6.440431654676258688e+01,1.544937247554474425e+03
2.100000000000000000e+01,8.389218750000000568e+01,3.537881345214843805e+03
2.200000000000000000e+01,5.220000000000000284e+01,7.381599999999998545e+02
2.300000000000000000e+01,4.739692307692307338e+01,6.129901443786982327e+02
2.400000000000000000e+01,4.489696969696969830e+01,1.176314637281910109e+03
2.500000000000000000e+01,2.648095238095238102e+01,7.560972562358276718e+02
2.600000000000000000e+01,3.518620689655172384e+01,8.324687752675387173e+02
2.700000000000000000e+01,3.700000000000000000e+01,3.548000000000000114e+02
2.800000000000000000e+01,5.239999999999999858e+01,7.786400000000001000e+02
2.900000000000000000e+01,4.879999999999999716e+01,6.181600000000000819e+02
3.000000000000000000e+01,5.220000000000000284e+01,7.277599999999999909e+02
3.100000000000000000e+01,4.113333333333333286e+01,5.265155555555555793e+02
3.200000000000000000e+01,2.860000000000000142e+01,8.134399999999999409e+02
3.300000000000000000e+01,4.788000000000000256e+01,6.923455999999998767e+02
3.400000000000000000e+01,2.880000000000000071e+01,7.561599999999999682e+02
3.500000000000000000e+01,5.362857142857142634e+01,7.821763265306123003e+02
3.600000000000000000e+01,2.675692307692307637e+01,9.324547597633137457e+02
3.700000000000000000e+01,4.145000000000000284e+01,4.405474999999999568e+02
3.800000000000000000e+01,3.979999999999999716e+01,4.153599999999999000e+02
3.900000000000000000e+01,3.900000000000000000e+01,3.920000000000000000e+02
1.000000000000000000e+00,5.360481927710843308e+01,1.118855880389025970e+03
2.000000000000000000e+00,3.272666666666666657e+01,1.484345288888889172e+03
3.000000000000000000e+00,7.911264367816092147e+01,2.855056276919011452e+03
4.000000000000000000e+00,6.841860465116279499e+01,2.414355002704163780e+03
5.000000000000000000e+00,2.260000000000000142e+01,3.994399999999999977e+02
6.000000000000000000e+00,7.316089931573802119e+01,3.588725431058289359e+03
7.000000000000000000e+00,5.582448979591836746e+01,1.208732461474385445e+03
8.000000000000000000e+00,8.618205405405404917e+01,4.779524477943024067e+03
9.000000000000000000e+00,1.780000000000000071e+01,3.973600000000000136e+02
1.000000000000000000e+01,8.803137254901960773e+01,3.271073525567090201e+03
1.100000000000000000e+01,1.024000000000000057e+02,7.841839999999999236e+03
1.200000000000000000e+01,9.179999999999999716e+01,6.269226666666666461e+03
1.300000000000000000e+01,4.517117903930130751e+01,7.126012654220933200e+02
1.400000000000000000e+01,7.386813186813186860e+01,3.018496896510082934e+03
1.500000000000000000e+01,5.479999999999999716e+01,2.234159999999999854e+03
1.600000000000000000e+01,7.147706255666363973e+01,2.910534152024191826e+03
1.700000000000000000e+01,4.756853932584269984e+01,8.642722686529480143e+02
1.800000000000000000e+01,4.175909090909090793e+01,1.307605599173553628e+03
1.900000000000000000e+01,2.676699669966996709e+01,7.583846533564246783e+02
2.000000000000000000e+01,5.054999999999999716e+01,8.220475000000000136e+02
2.100000000000000000e+01,4.560000000000000142e+01,5.726400000000001000e+02
2.200000000000000000e+01,5.010000000000000142e+01,7.090899999999999181e+02
2.300000000000000000e+01,4.239999999999999858e+01,4.930400000000000773e+02
2.400000000000000000e+01,4.431428571428571672e+01,7.967624489795917953e+02
2.500000000000000000e+01,2.376923076923077005e+01,9.399682840236685024e+02
2.600000000000000000e+01,1.883999999999999986e+01,4.165344000000000051e+02
2.700000000000000000e+01,2.700000000000000000e+01,4.809333333333333371e+02
2.800000000000000000e+01,4.016666666666666430e+01,4.185388888888889483e+02
2.900000000000000000e+01,3.220000000000000284e+01,3.077599999999999909e+02
1.000000000000000000e+00,5.157272727272727053e+01,1.270648347107437758e+03
2.000000000000000000e+00,3.343461538461538396e+01,1.587791878698224991e+03
3.000000000000000000e+00,5.748492063492063409e+01,3.557431879394856423e+03
4.000000000000000000e+00,6.432063492063491594e+01,2.954478145628621860e+03
5.000000000000000000e+00,1.559999999999999964e+01,4.134399999999999409e+02
6.000000000000000000e+00,2.150000000000000000e+01,4.884499999999999886e+02
7.000000000000000000e+00,4.170743801652892557e+01,1.299327630626323298e+03
8.000000000000000000e+00,6.838037242073477273e+01,4.919234783354005231e+03
9.000000000000000000e+00,6.981777777777777771e+01,4.070673461728395523e+03
1.000000000000000000e+01,4.190723684210526301e+01,7.492157371018005279e+02
1.100000000000000000e+01,6.120978744438951935e+01,3.027812242317647360e+03
1.200000000000000000e+01,3.039999999999999858e+01,4.998400000000000318e+02
1.300000000000000000e+01,1.960000000000000142e+01,4.902400000000000659e+02
