1.000000000000000000e+00,9.720209835737179560e+01,6.189452784849891032e+01
2.000000000000000000e+00,8.766666666666667140e+01,1.082222222222222285e+02
3.000000000000000000e+00,8.688888888888888573e+01,6.209876543209876587e+01
4.000000000000000000e+00,9.190900588655993886e+01,4.357151871796061471e+01
5.000000000000000000e+00,7.533333333333332860e+01,7.022222222222222854e+01
6.000000000000000000e+00,9.678805447559284403e+01,6.622568364644240546e+01
7.000000000000000000e+00,9.835212396473417584e+01,6.911841676404318946e+01
8.000000000000000000e+00,8.266666666666667140e+01,9.555555555555555358e+00
9.000000000000000000e+00,9.273293571901922405e+01,4.881027596295433568e+01
1.000000000000000000e+01,9.750952120632317133e+01,6.637587171736495861e+01
1.100000000000000000e+01,9.733328714609025667e+01,6.543974873926435976e+01
1.200000000000000000e+01,9.647208551215010175e+01,5.921312932232982718e+01
1.300000000000000000e+01,9.200000000000000000e+01,7.216666666666667140e+01
1.400000000000000000e+01,9.866666666666667140e+01,1.015555555555555571e+02
1.500000000000000000e+01,8.933333333333332860e+01,1.155555555555555536e+01
1.600000000000000000e+01,8.566666666666667140e+01,4.355555555555556424e+01
1.700000000000000000e+01,9.066666666666667140e+01,4.622222222222222854e+01
1.800000000000000000e+01,9.000000000000000000e+01,2.466666666666666785e+01
1.900000000000000000e+01,8.728070175438595868e+01,7.532471529701446400e+01
2.000000000000000000e+01,8.979162339910003254e+01,4.979190283359579183e+01
2.100000000000000000e+01,7.133333333333332860e+01,2.688888888888888573e+01
2.200000000000000000e+01,8.953499209097516598e+01,5.097811589814616440e+01
2.300000000000000000e+01,8.811880836378399806e+01,4.305962594500516616e+01
2.400000000000000000e+01,8.807255897282770718e+01,4.501573648938077099e+01
2.500000000000000000e+01,9.136441068139963306e+01,3.687503174294300123e+01
2.600000000000000000e+01,9.010209290454312736e+01,3.175748583584721985e+01
2.700000000000000000e+01,1.266666666666666714e+02,1.162222222222222285e+02
2.800000000000000000e+01,2.228666666666666742e+02,1.593155555555555623e+02
2.900000000000000000e+01,9.455555555555555713e+01,3.755802469135802539e+02
3.000000000000000000e+01,8.684587251828631338e+01,3.731741504330954484e+01
3.100000000000000000e+01,9.274409711258464029e+01,5.298787651612786220e+01
3.200000000000000000e+01,8.983026819923371420e+01,4.754015663305001738e+01
3.300000000000000000e+01,9.466985094850949167e+01,5.585482274201130082e+01
3.400000000000000000e+01,8.611666666666666003e+01,7.756972222222222513e+01
3.500000000000000000e+01,1.280000000000000000e+02,8.866666666666667140e+01
3.600000000000000000e+01,9.241496156760852898e+01,5.061236898466563616e+01
3.700000000000000000e+01,8.659888059701492580e+01,3.246161566235984708e+01
3.800000000000000000e+01,9.088401253918495115e+01,5.215338773094691760e+01
3.900000000000000000e+01,1.136666666666666714e+02,4.222222222222222321e+00
4.000000000000000000e+01,1.150000000000000000e+02,6.866666666666667140e+01
4.100000000000000000e+01,8.875000000000000000e+01,6.902083333333332860e+01
4.200000000000000000e+01,1.296666666666666572e+02,1.308888888888888857e+02
4.300000000000000000e+01,8.976240505753399646e+01,4.667761877566550766e+01
4.400000000000000000e+01,8.741544291804831346e+01,4.343459703394097460e+01
4.500000000000000000e+01,8.996622464014507159e+01,3.556952679845440457e+01
4.600000000000000000e+01,1.290000000000000000e+02,1.486666666666666572e+02
4.700000000000000000e+01,1.170000000000000000e+02,3.926666666666666856e+02
4.800000000000000000e+01,1.113333333333333286e+02,2.955555555555555713e+01
4.900000000000000000e+01,8.951480073715732999e+01,4.216017024939820601e+01
5.000000000000000000e+01,8.911062246278754628e+01,3.549712216553962918e+01
5.100000000000000000e+01,1.277777777777777715e+02,1.375061728395061778e+02
5.200000000000000000e+01,1.306111111111111143e+02,5.329043209876543870e+02
5.300000000000000000e+01,7.333333333333332860e+01,1.395555555555555713e+02
5.400000000000000000e+01,1.247916666666666714e+02,1.436649305555555713e+02
5.500000000000000000e+01,2.213333333333333428e+02,2.975555555555555429e+02
5.600000000000000000e+01,9.215966386554622147e+01,3.121428336040298746e+01
5.700000000000000000e+01,1.238888888888888857e+02,1.290987654320987303e+02
5.800000000000000000e+01,2.210000000000000000e+02,3.646666666666666856e+02
5.900000000000000000e+01,9.141875514766442734e+01,3.602102017054503591e+01
6.000000000000000000e+01,1.115000000000000000e+02,1.289166666666666572e+02
6.100000000000000000e+01,1.238181818181818130e+02,1.250578512396694180e+02
6.200000000000000000e+01,2.193333333333333428e+02,4.055555555555554861e+02
6.300000000000000000e+01,1.258333333333333286e+02,2.147222222222222499e+01
6.400000000000000000e+01,1.220000000000000000e+02,4.733333333333333570e+01
6.500000000000000000e+01,2.196666666666666572e+02,3.857777777777777715e+02
6.600000000000000000e+01,7.233333333333332860e+01,3.208888888888889142e+02
6.700000000000000000e+01,1.126666666666666714e+02,3.095555555555555429e+02
6.800000000000000000e+01,9.202287949418635549e+01,3.851359537351885365e+01
6.900000000000000000e+01,1.113333333333333286e+02,1.135555555555555571e+02
7.000000000000000000e+01,1.191666666666666714e+02,1.304722222222222570e+02
7.100000000000000000e+01,2.200555555555555429e+02,3.448302469135802539e+02
7.200000000000000000e+01,6.850000000000000000e+01,4.419166666666666856e+02
7.300000000000000000e+01,8.911453061596681380e+01,4.725146122704104812e+01
7.400000000000000000e+01,9.230117612029179952e+01,5.610804238628102780e+01
7.500000000000000000e+01,1.185066666666666606e+02,7.552995555555557416e+01
7.600000000000000000e+01,1.248484848484848442e+02,1.257043158861340544e+02
7.700000000000000000e+01,2.136666666666666572e+02,2.815555555555555429e+02
7.800000000000000000e+01,1.661999999999999886e+02,1.958933333333333167e+02
7.900000000000000000e+01,7.906666666666666288e+01,2.733955555555555748e+02
8.000000000000000000e+01,1.116666666666666714e+02,1.242222222222222285e+02
8.100000000000000000e+01,2.113333333333333428e+02,3.742222222222222285e+02
8.200000000000000000e+01,1.178333333333333286e+02,5.747222222222222854e+01
8.300000000000000000e+01,1.116666666666666714e+02,1.128888888888888999e+02
8.400000000000000000e+01,7.466666666666667140e+01,2.755555555555555358e+01
8.500000000000000000e+01,8.884086324184846717e+01,4.537753732659395212e+01
8.600000000000000000e+01,8.884710144927535680e+01,4.797825246796891463e+01
8.700000000000000000e+01,8.884845922585493838e+01,4.617799368013002947e+01
8.800000000000000000e+01,1.120000000000000000e+02,2.206666666666666572e+02
8.900000000000000000e+01,2.187222222222222285e+02,3.132561728395061209e+02
9.000000000000000000e+01,1.110000000000000000e+02,8.466666666666667140e+01
9.100000000000000000e+01,1.110000000000000000e+02,8.000000000000000000e+00
9.200000000000000000e+01,1.176666666666666714e+02,1.088888888888888751e+01
9.300000000000000000e+01,8.849676307577662726e+01,4.737094336704235786e+01
9.400000000000000000e+01,7.883333333333332860e+01,1.416388888888888857e+02
9.500000000000000000e+01,8.958685877784590446e+01,4.178087778855825007e+01
9.600000000000000000e+01,1.153333333333333286e+02,7.444444444444444287e+01
9.700000000000000000e+01,1.106666666666666714e+02,2.675555555555555429e+02
9.800000000000000000e+01,2.177692307692307736e+02,3.192544378698224818e+02
9.900000000000000000e+01,8.812062738112908278e+01,4.677076396243665357e+01
1.000000000000000000e+02,8.869934094495498300e+01,4.689660868102749447e+01
1.010000000000000000e+02,1.186349206349206327e+02,7.270798689846309060e+01
1.020000000000000000e+02,1.110000000000000000e+02,2.986666666666666856e+02
