1.000000000000000000e+00,1.172491935483870975e+02,3.291111289672216117e+03
2.000000000000000000e+00,5.910022522522522337e+01,1.008473063012336638e+03
3.000000000000000000e+00,4.483928571428571530e+01,6.180277423469387941e+02
4.000000000000000000e+00,1.036923076923076934e+02,6.239437869822485254e+02
5.000000000000000000e+00,1.285000000000000000e+02,2.245250000000000000e+03
6.000000000000000000e+00,8.777631578947368496e+01,6.489368074792245125e+02
7.000000000000000000e+00,5.312500000000000000e+01,1.027760416666666714e+02
8.000000000000000000e+00,7.239285714285713880e+01,1.725956632653060865e+02
9.000000000000000000e+00,7.225000000000000000e+01,1.156875000000000000e+02
1.000000000000000000e+01,7.560416666666667140e+01,1.452808159722222001e+02
1.100000000000000000e+01,9.883333333333332860e+01,1.068972222222222399e+03
1.200000000000000000e+01,9.526960784313725128e+01,1.241942017493271578e+03
1.300000000000000000e+01,1.353103174603174637e+02,2.495823544343663343e+03
1.400000000000000000e+01,8.868367346938775597e+01,1.825859121199500123e+03
1.500000000000000000e+01,1.122500000000000000e+02,3.383437500000000000e+03
1.600000000000000000e+01,1.307500000000000000e+02,2.728687500000000000e+03
1.700000000000000000e+01,1.030472972972972912e+02,8.358288440467493956e+02
1.800000000000000000e+01,7.178273137697516404e+01,4.159223203048167647e+02
1.900000000000000000e+01,7.193750000000000000e+01,3.982460937500000000e+02
2.000000000000000000e+01,1.373333333333333428e+02,3.260888888888888687e+03
2.100000000000000000e+01,1.455549738219895346e+02,2.168307187302979855e+03
2.200000000000000000e+01,6.375000000000000000e+01,1.327187500000000000e+03
2.300000000000000000e+01,8.627260981912144189e+01,3.775432549459501388e+02
2.400000000000000000e+01,7.126785714285713880e+01,1.471246811224489761e+02
2.500000000000000000e+01,3.725000000000000000e+01,8.436875000000000000e+02
2.600000000000000000e+01,7.384999999999999432e+01,1.980627500000000055e+03
2.700000000000000000e+01,3.886458333333333570e+01,6.301101345486110858e+02
2.800000000000000000e+01,3.291666666666666430e+01,5.329097222222221717e+02
2.900000000000000000e+01,7.156451612903225623e+01,1.550146548733957843e+02
3.000000000000000000e+01,7.200000000000000000e+01,1.145000000000000000e+02
3.100000000000000000e+01,6.450000000000000000e+01,1.002500000000000000e+02
3.200000000000000000e+01,5.475000000000000000e+01,2.318750000000000000e+01
3.300000000000000000e+01,4.922500000000000142e+01,2.785743749999999750e+02
1.000000000000000000e+00,8.418055203849075951e+01,2.541984114053318990e+03
2.000000000000000000e+00,3.975581395348837077e+01,8.241380475932937770e+02
3.000000000000000000e+00,9.380769230769230660e+01,1.342520710059171961e+03
4.000000000000000000e+00,8.636956521739129755e+01,7.116242911153118484e+02
5.000000000000000000e+00,5.393750000000000000e+01,8.943359375000000000e+01
6.000000000000000000e+00,6.814285714285713880e+01,4.936462585034012136e+02
7.000000000000000000e+00,5.793750000000000000e+01,6.658919270833333712e+02
8.000000000000000000e+00,7.826785714285713880e+01,6.858568239795919226e+02
9.000000000000000000e+00,1.325246539792387637e+02,3.987994201869888911e+03
1.000000000000000000e+01,9.083490566037735903e+01,1.672364253292986859e+03
1.100000000000000000e+01,1.190000000000000000e+02,2.924000000000000000e+03
1.200000000000000000e+01,1.106250000000000000e+02,3.728484375000000000e+03
1.300000000000000000e+01,8.963856589147286513e+01,1.676916846005348134e+03
1.400000000000000000e+01,7.190625000000000000e+01,3.970849609375000000e+02
1.500000000000000000e+01,1.115000000000000000e+02,5.030750000000000000e+03
1.600000000000000000e+01,8.423936170212765262e+01,7.970904146498589853e+02
1.700000000000000000e+01,3.279999999999999716e+01,7.591600000000000819e+02
1.800000000000000000e+01,4.868750000000000000e+01,1.668398437500000000e+02
1.900000000000000000e+01,2.211842105263157876e+01,3.924728185595567993e+02
2.000000000000000000e+01,2.498626373626373720e+01,5.965794816447288440e+02
2.100000000000000000e+01,2.150000000000000000e+01,3.182500000000000000e+02
2.200000000000000000e+01,6.095652173913043725e+01,2.282628544423440871e+03
2.300000000000000000e+01,3.028481012658227911e+01,6.349093895209100538e+02
2.400000000000000000e+01,6.988616071428570820e+01,1.784267727598852105e+02
2.500000000000000000e+01,5.525000000000000000e+01,5.818750000000000000e+01
2.600000000000000000e+01,5.675000000000000000e+01,1.567329545454545325e+02
2.700000000000000000e+01,4.775000000000000000e+01,1.341875000000000000e+02
2.800000000000000000e+01,5.800000000000000000e+01,2.825000000000000000e+02
2.900000000000000000e+01,7.056250000000000000e+01,9.344960937500000000e+02
3.000000000000000000e+01,5.100000000000000000e+01,1.740000000000000000e+02
3.100000000000000000e+01,6.562500000000000000e+01,4.122343750000000000e+02
3.200000000000000000e+01,6.150000000000000000e+01,1.043250000000000000e+03
3.300000000000000000e+01,5.425000000000000000e+01,1.176875000000000000e+02
3.400000000000000000e+01,5.600000000000000000e+01,5.735000000000000000e+02
3.500000000000000000e+01,5.325000000000000000e+01,9.501875000000000000e+02
3.600000000000000000e+01,4.425000000000000000e+01,2.518750000000000000e+01
3.700000000000000000e+01,4.529687500000000000e+01,3.528962402343750000e+02
3.800000000000000000e+01,3.858333333333333570e+01,3.434097222222222285e+02
3.900000000000000000e+01,4.150000000000000000e+01,3.815000000000000000e+02
1.000000000000000000e+00,6.816597747041208777e+01,3.245487566266140220e+03
2.000000000000000000e+00,3.285714285714285410e+01,5.381224489795918089e+02
3.000000000000000000e+00,3.025000000000000000e+01,5.421875000000000000e+02
4.000000000000000000e+00,8.614849674972914784e+01,5.056216640481300601e+03
5.000000000000000000e+00,9.030201583873289906e+01,4.402216921782326608e+03
6.000000000000000000e+00,3.243604651162790731e+01,1.185362189021092490e+03
7.000000000000000000e+00,6.834045936395759213e+01,2.721987090955062740e+03
8.000000000000000000e+00,3.341666666666666430e+01,2.497430555555555713e+02
9.000000000000000000e+00,8.445000000000000284e+01,1.845475000000000136e+02
1.000000000000000000e+01,3.475000000000000000e+01,5.986875000000000000e+02
